date,final_demand,power_generation,lng_trucks,total_demand
2020-01-11,960.88,240.29,22.56,1223.73
2020-01-12,986.74,265.43,17.17,1269.34
2020-01-13,1123.58,274.85,59.98,1458.41
2020-01-14,1103.68,188.9,59.31,1351.89
2020-01-15,1074.97,250.08,58.16,1383.21
2020-01-16,1025.54,204.67,61.08,1291.28
2020-01-17,1002.5,232.55,49.97,1285.02
2020-01-18,918.11,154.02,28.17,1100.3
2020-01-19,980.3,95.42,17.05,1092.76
2020-01-20,1173.33,176.98,55.31,1405.61
2020-01-21,1156.23,284.64,52.51,1493.39
2020-01-22,1089.56,348.52,57.61,1495.68
2020-01-23,1060.01,416.94,58.7,1535.66
2020-01-24,1041.31,411.63,52.27,1505.21
2020-01-25,929.99,282.36,21.84,1234.19
2020-01-26,907.14,190.47,18.56,1116.17
2020-01-27,1024.2,217.41,62.38,1303.99
2020-01-28,973.56,223.78,58.87,1256.2
2020-01-29,950.04,237.82,57.85,1245.71
2020-01-30,931.72,197.78,54.97,1184.47
2020-01-31,884.06,182.28,47.24,1113.58
2020-02-01,760.31,110.77,16.88,887.96
2020-02-02,755.73,123.22,16.24,895.19
2020-02-03,853.5,230.7,57.29,1141.49
2020-02-04,885.99,185.74,52.08,1123.81
2020-02-05,938.17,218.26,48.8,1205.24
2020-02-06,965.36,243.15,54.48,1262.98
2020-02-07,944.67,253.67,47.86,1246.2
2020-02-08,863.16,204.16,20.68,1087.99
2020-02-09,829.24,139.46,14.45,983.15
2020-02-10,882.04,167.59,56.32,1105.95
2020-02-11,901.81,263.89,54.46,1220.16
2020-02-12,912.68,287.52,53.13,1253.33
2020-02-13,893.25,240.81,52.67,1186.73
2020-02-14,890.46,277.1,46.63,1214.19
2020-02-15,787.72,165.82,17.29,970.83
2020-02-16,771.44,108.56,13.31,893.32
2020-02-17,901.64,210.48,57.39,1169.51
2020-02-18,946.02,256.97,48.53,1251.52
2020-02-19,950.29,280.88,52.21,1283.37
2020-02-20,938.12,252.67,47.24,1238.04
2020-02-21,902.09,257.48,49.73,1209.3
2020-02-22,793.89,215.56,16.11,1025.57
2020-02-23,780.85,204.44,13.04,998.33
2020-02-24,867.13,228.44,52.4,1147.97
2020-02-25,888.4,114.48,49.24,1052.12
2020-02-26,901.63,140.51,51.1,1093.24
2020-02-27,878.04,141.44,52.84,1072.32
2020-02-28,831.54,145.34,41.51,1018.39
2020-02-29,745.25,64.75,17.84,827.84
2020-03-01,726.68,64.74,12.94,804.36
2020-03-02,893.43,66.42,55.2,1015.05
2020-03-03,906.15,81.98,40.09,1028.22
2020-03-04,842.44,118.52,52.1,1013.06
2020-03-05,854.43,74.45,48.11,976.99
2020-03-06,917.87,79.41,44.69,1041.98
2020-03-07,795.38,104.1,17.22,916.7
2020-03-08,783.25,89.97,14.54,887.77
2020-03-09,875.75,113.48,52.66,1041.89
2020-03-10,847.21,140.69,50.84,1038.73
2020-03-11,797.9,189.51,50.64,1038.05
2020-03-12,790.09,181.88,52.78,1024.76
2020-03-13,780.07,165.92,41.67,987.66
2020-03-14,692.6,170.19,14.16,876.95
2020-03-15,697.86,131.45,13.82,843.13
2020-03-16,886.24,85.3,52.02,1023.56
2020-03-17,843.65,72.53,54.58,970.75
2020-03-18,798.52,96.69,46.86,942.07
2020-03-19,752.26,93.16,43.07,888.49
2020-03-20,764.45,115.83,42.21,922.49
2020-03-21,712.94,141.81,13.49,868.24
2020-03-22,705.54,137.41,12.28,855.23
2020-03-23,784.82,121.86,50.19,956.88
2020-03-24,790.48,137.89,49.44,977.81
2020-03-25,801.07,135.09,46.28,982.44
2020-03-26,823.59,99.87,43.06,966.51
2020-03-27,837.84,135.25,43.66,1016.75
2020-03-28,695.95,138.17,13.39,847.51
2020-03-29,669.64,147.48,14.75,831.87
2020-03-30,804.7,168.97,45.97,1019.64
2020-03-31,806.52,160.62,40.58,1007.72
2020-04-01,750.1,177.9,37.06,965.07
2020-04-02,723.57,174.03,39.77,937.37
2020-04-03,682.5,187.82,36.3,906.62
2020-04-04,598.45,172.63,12.43,783.51
2020-04-05,565.82,182.48,13.47,761.77
2020-04-06,629.83,203.1,41.3,874.23
2020-04-07,607.88,183.81,42.22,833.92
2020-04-08,574.02,179.6,35.51,789.13
2020-04-09,539.39,205.93,26.15,771.47
2020-04-10,537.9,221.21,19.1,778.21
2020-04-11,520.74,178.25,10.14,709.13
2020-04-12,513.75,178.24,12.3,704.29
2020-04-13,589.6,173.92,32.77,796.29
2020-04-14,626.88,138.09,38.89,803.86
2020-04-15,648.97,141.65,41.73,832.34
2020-04-16,648.39,106.18,38.97,793.54
2020-04-17,620.88,106.5,33.19,760.56
2020-04-18,555.65,147.47,12.99,716.11
2020-04-19,557.34,142.94,11.47,711.75
2020-04-20,623.77,115.09,46.45,785.31
2020-04-21,660.09,114.29,36.98,811.35
2020-04-22,642.43,129.3,41.31,813.04
2020-04-23,616.1,121.9,41.34,779.34
2020-04-24,579.66,129.42,30.44,739.52
2020-04-25,527.55,154.6,11.17,693.33
2020-04-26,527.54,162.25,12.58,702.38
2020-04-27,611.74,133.95,41.55,787.24
2020-04-28,609.57,106.68,41.81,758.06
2020-04-29,590.26,96.94,41.51,728.71
2020-04-30,553.44,101.34,28.23,683.01
2020-05-01,467.99,142.42,17.03,627.44
2020-05-02,467.9,165.46,13.47,646.83
2020-05-03,466.78,170.78,15.4,652.95
2020-05-04,545.36,123.58,41.88,710.82
2020-05-05,561.4,125.75,40.37,727.52
2020-05-06,560.54,133.2,36.76,730.5
2020-05-07,558.3,124.68,39.15,722.13
2020-05-08,535.59,129.06,30.79,695.44
2020-05-09,483.06,177.1,10.74,670.91
2020-05-10,483.64,135.72,11.23,630.59
2020-05-11,565.56,116.9,42.04,724.49
2020-05-12,591.71,149.48,38.61,779.81
2020-05-13,592.69,155.57,42.37,790.63
2020-05-14,601.04,122.06,41.24,764.33
2020-05-15,577.97,120.87,36.58,735.42
2020-05-16,513.42,137.23,11.36,662.01
2020-05-17,497.43,153.54,9.72,660.69
2020-05-18,566.68,172.98,46.07,785.72
2020-05-19,560.78,190.33,41.46,792.58
2020-05-20,560.36,203.95,37.39,801.7
2020-05-21,547.02,204.18,38.24,789.43
2020-05-22,539.84,204.29,36.93,781.06
2020-05-23,469.52,138.84,7.56,615.92
2020-05-24,466.08,127.4,9.72,603.2
2020-05-25,543.19,181.69,39.01,763.89
2020-05-26,554.33,162.69,41.03,758.04
2020-05-27,557.57,186.94,39.78,784.29
2020-05-28,556.44,237.28,42.3,836.03
2020-05-29,549.26,236.32,31.42,817.0
2020-05-30,496.02,190.83,8.98,695.83
2020-05-31,486.73,225.99,12.54,725.26
2020-06-01,486.73,225.99,12.54,725.26
2020-06-02,578.23,318.25,39.24,935.72
2020-06-03,581.08,289.38,37.75,908.2
2020-06-04,588.41,194.72,43.32,826.45
2020-06-05,572.67,248.09,35.5,856.26
2020-06-06,506.08,209.38,10.0,725.47
2020-06-07,509.3,169.51,11.3,690.1
2020-06-08,601.37,226.97,38.54,866.88
2020-06-09,601.82,239.62,34.48,875.91
2020-06-10,607.87,243.3,41.83,892.99
2020-06-11,610.61,155.37,35.29,801.27
2020-06-12,602.05,125.51,37.58,765.14
2020-06-13,534.07,177.21,10.72,722.0
2020-06-14,527.46,204.56,10.42,742.45
2020-06-15,600.57,298.98,46.03,945.58
2020-06-16,599.71,335.9,37.95,973.56
2020-06-17,600.33,331.9,45.44,977.67
2020-06-18,608.11,307.15,43.83,959.09
2020-06-19,593.04,297.77,38.18,928.99
2020-06-20,513.84,258.09,11.39,783.32
2020-06-21,503.88,215.46,11.64,730.97
2020-06-22,569.88,293.34,40.6,903.83
2020-06-23,559.68,325.09,38.61,923.38
2020-06-24,543.26,343.86,29.66,916.79
2020-06-25,575.03,364.15,41.63,980.81
2020-06-26,571.74,328.95,34.23,934.92
2020-06-27,508.64,275.18,10.19,794.01
2020-06-28,499.38,272.1,11.66,783.13
2020-06-29,572.33,315.66,45.04,933.03
2020-06-30,565.03,351.74,35.94,952.71
2020-07-01,574.47,403.67,41.37,1019.51
2020-07-02,591.02,391.57,37.74,1020.33
2020-07-03,578.28,385.77,37.79,1001.85
2020-07-04,504.22,269.88,11.87,785.97
2020-07-05,496.45,274.38,10.97,781.8
2020-07-06,578.19,377.02,44.64,999.85
2020-07-07,577.85,462.08,44.09,1084.02
2020-07-08,592.11,501.86,40.4,1134.37
2020-07-09,598.51,542.25,44.32,1185.08
2020-07-10,584.04,419.87,35.46,1039.37
2020-07-11,511.12,272.99,12.53,796.63
2020-07-12,503.57,267.25,13.77,784.59
2020-07-13,589.36,370.55,45.43,1005.33
2020-07-14,596.73,364.27,42.09,1003.09
2020-07-15,600.41,374.78,38.25,1013.43
2020-07-16,602.0,411.38,46.7,1060.07
2020-07-17,589.58,409.09,36.99,1035.67
2020-07-18,513.52,403.03,16.08,932.63
2020-07-19,504.91,356.91,15.69,877.52
2020-07-20,577.45,444.24,44.69,1066.38
2020-07-21,583.58,496.47,47.2,1127.25
2020-07-22,580.31,549.75,43.85,1173.91
2020-07-23,579.19,535.52,47.21,1161.92
2020-07-24,572.79,444.3,40.07,1057.16
2020-07-25,504.48,360.87,14.92,880.26
2020-07-26,496.97,335.84,14.86,847.67
2020-07-27,570.29,447.58,42.87,1060.74
2020-07-28,577.71,456.22,45.35,1079.28
2020-07-29,588.38,489.72,46.15,1124.26
2020-07-30,580.15,533.49,47.27,1160.91
2020-07-31,560.07,525.34,29.87,1115.28
2020-08-01,497.04,361.57,13.65,872.27
2020-08-02,491.49,281.56,13.84,786.88
2020-08-03,542.91,381.94,49.09,973.94
2020-08-04,538.83,412.73,42.51,994.07
2020-08-05,535.79,419.83,46.76,1002.37
2020-08-06,529.26,424.56,41.84,995.65
2020-08-07,520.0,412.03,38.74,970.77
2020-08-08,476.24,377.82,17.38,871.44
2020-08-09,460.11,347.74,13.03,820.87
2020-08-10,497.17,423.06,42.54,962.77
2020-08-11,512.56,435.9,44.61,993.08
2020-08-12,520.11,443.14,40.96,1004.21
2020-08-13,522.66,451.91,43.01,1017.58
2020-08-14,516.24,410.51,30.17,956.92
2020-08-15,473.23,261.5,14.31,749.04
2020-08-16,470.3,243.37,14.17,727.84
2020-08-17,528.41,379.06,48.69,956.16
2020-08-18,544.46,390.86,45.08,980.4
2020-08-19,541.52,304.3,41.54,887.36
2020-08-20,543.98,325.09,38.96,908.03
2020-08-21,538.85,346.01,39.14,924.01
2020-08-22,494.61,300.68,10.17,805.46
2020-08-23,495.49,241.26,16.14,752.88
2020-08-24,566.07,435.2,47.6,1048.87
2020-08-25,576.65,437.0,41.4,1055.06
2020-08-26,580.95,506.4,42.22,1129.57
2020-08-27,577.68,493.88,45.49,1117.04
2020-08-28,578.08,323.78,44.12,945.99
2020-08-29,529.48,207.67,14.5,751.66
2020-08-30,533.32,190.32,20.81,744.45
2020-08-31,606.27,394.64,49.5,1050.41
2020-09-01,619.16,421.42,46.33,1086.9
2020-09-02,613.57,388.1,48.58,1050.25
2020-09-03,615.19,401.18,51.01,1067.38
2020-09-04,614.82,364.24,37.65,1016.71
2020-09-05,544.1,247.53,17.32,808.95
2020-09-06,536.59,208.08,16.69,761.37
2020-09-07,623.94,248.37,44.87,917.18
2020-09-08,628.95,356.25,45.96,1031.17
2020-09-09,631.98,404.2,41.22,1077.39
2020-09-10,634.58,410.95,43.24,1088.77
2020-09-11,604.94,417.32,34.89,1057.15
2020-09-12,544.42,247.19,16.09,807.7
2020-09-13,539.47,260.32,14.94,814.73
2020-09-14,611.3,404.91,43.91,1060.13
2020-09-15,614.76,469.78,43.65,1128.18
2020-09-16,619.19,490.64,44.24,1154.07
2020-09-17,623.94,415.35,47.03,1086.32
2020-09-18,615.52,329.33,34.72,979.56
2020-09-19,550.65,229.29,11.31,791.25
2020-09-20,548.92,252.54,11.06,812.52
2020-09-21,625.95,451.72,48.16,1125.83
2020-09-22,635.08,444.06,47.24,1126.39
2020-09-23,639.14,363.16,43.71,1046.01
2020-09-24,640.6,216.88,42.41,899.89
2020-09-25,639.68,133.89,43.01,816.58
2020-09-26,559.96,94.93,16.08,670.97
2020-09-27,554.16,145.62,12.88,712.66
2020-09-28,639.94,335.3,44.23,1019.47
2020-09-29,652.09,437.45,46.3,1135.85
2020-09-30,655.35,369.56,47.21,1072.11
2020-10-01,653.77,196.43,46.95,897.15
2020-10-02,657.32,84.74,39.31,781.38
2020-10-03,589.35,86.94,17.2,693.49
2020-10-04,590.22,93.86,16.32,700.4
2020-10-05,689.05,183.43,47.36,919.83
2020-10-06,667.55,227.61,47.38,942.54
2020-10-07,671.64,336.78,46.15,1054.57
2020-10-08,671.0,352.47,49.33,1072.79
2020-10-09,648.94,339.63,40.2,1028.77
2020-10-10,588.97,144.83,4.82,738.62
2020-10-11,584.31,127.82,13.9,726.03
2020-10-12,608.91,164.39,25.68,798.98
2020-10-13,684.86,240.28,46.7,971.84
2020-10-14,726.54,198.48,44.29,969.31
2020-10-15,772.66,243.13,49.6,1065.4
2020-10-16,778.92,308.66,44.09,1131.67
2020-10-17,679.6,237.85,21.34,938.79
2020-10-18,656.22,189.15,13.04,858.41
2020-10-19,709.52,171.77,51.86,933.16
2020-10-20,709.52,168.85,49.48,927.85
2020-10-21,700.67,216.71,46.26,963.64
2020-10-22,714.44,308.85,50.36,1073.65
2020-10-23,723.75,235.13,43.98,1002.85
2020-10-24,657.28,106.6,16.98,780.85
2020-10-25,635.32,105.99,17.59,758.9
2020-10-26,769.23,180.07,49.93,999.23
2020-10-27,775.29,184.45,49.63,1009.37
2020-10-28,768.66,283.11,51.48,1103.26
2020-10-29,755.59,304.88,47.09,1107.56
2020-10-30,737.62,255.61,49.84,1043.06
2020-10-31,628.8,117.46,19.76,766.02
2020-11-01,602.59,134.63,12.02,749.24
2020-11-02,681.56,210.8,47.5,939.86
2020-11-03,763.1,182.68,46.54,992.32
2020-11-04,827.16,202.17,47.35,1076.68
2020-11-05,812.06,136.33,48.92,997.31
2020-11-06,752.12,120.31,45.24,917.67
2020-11-07,670.72,151.97,17.61,840.29
2020-11-08,677.44,147.83,15.14,840.4
2020-11-09,783.52,338.98,50.5,1173.0
2020-11-10,801.53,351.57,48.13,1201.23
2020-11-11,808.04,235.63,50.99,1094.66
2020-11-12,810.9,286.29,48.2,1145.38
2020-11-13,795.19,282.8,48.39,1126.38
2020-11-14,701.45,165.85,16.28,883.58
2020-11-15,667.43,130.77,16.24,814.45
2020-11-16,772.89,326.39,52.25,1151.53
2020-11-17,799.33,295.25,51.33,1145.9
2020-11-18,806.16,283.75,48.35,1138.27
2020-11-19,809.28,207.31,52.7,1069.29
2020-11-20,831.49,169.43,45.27,1046.19
2020-11-21,776.1,177.79,21.28,975.18
2020-11-22,788.57,254.37,16.33,1059.26
2020-11-23,916.89,357.45,50.58,1324.92
2020-11-24,936.12,356.17,54.65,1346.94
2020-11-25,932.94,322.18,53.32,1308.45
2020-11-26,909.22,287.93,53.37,1250.52
2020-11-27,895.2,369.64,42.8,1307.64
2020-11-28,804.78,301.13,23.35,1129.26
2020-11-29,801.08,294.69,20.1,1115.86
2020-11-30,928.33,338.45,50.17,1316.95
2020-12-01,945.44,291.15,54.47,1291.05
2020-12-02,988.84,264.36,49.5,1302.71
2020-12-03,1022.01,239.04,52.76,1313.81
2020-12-04,1032.22,252.04,50.52,1334.78
2020-12-05,965.41,179.06,25.6,1170.06
2020-12-06,939.25,152.09,23.27,1114.62
2020-12-07,947.4,120.17,42.82,1110.39
2020-12-08,962.01,141.37,33.63,1137.01
2020-12-09,1065.33,264.51,56.87,1386.71
2020-12-10,999.11,178.46,55.97,1233.54
2020-12-11,927.84,116.11,50.91,1094.86
2020-12-12,824.14,114.66,21.92,960.72
2020-12-13,827.26,171.14,24.11,1022.52
2020-12-14,936.17,279.24,53.53,1268.93
2020-12-15,940.34,263.29,55.68,1259.31
2020-12-16,967.84,316.25,51.86,1335.96
2020-12-17,960.91,359.55,53.65,1374.1
2020-12-18,955.94,276.16,48.93,1281.03
2020-12-19,851.13,196.1,27.04,1074.27
2020-12-20,842.25,152.48,20.93,1015.66
2020-12-21,932.47,245.78,56.0,1234.25
2020-12-22,900.18,200.88,54.47,1155.53
2020-12-23,853.96,214.03,51.58,1119.56
2020-12-24,716.87,163.74,22.26,902.87
2020-12-25,711.39,123.99,16.42,851.8
2020-12-26,834.78,113.68,23.99,972.45
2020-12-27,880.07,81.39,22.33,983.8
2020-12-28,918.23,75.32,48.36,1041.91
2020-12-29,945.29,123.57,50.53,1119.39
2020-12-30,944.43,205.52,49.23,1199.19
2020-12-31,851.89,152.7,22.6,1027.2
2021-01-01,802.85,130.1,15.81,948.76
2021-01-02,935.62,172.59,28.27,1136.49
2021-01-03,965.08,176.48,25.74,1167.3
2021-01-04,1086.67,298.91,56.43,1442.01
2021-01-05,1095.45,283.01,49.23,1427.69
2021-01-06,1049.18,227.76,26.73,1303.66
2021-01-07,1210.85,354.36,55.39,1620.61
2021-01-08,1229.06,180.87,52.04,1461.97
2021-01-09,1132.26,131.29,24.16,1287.72
2021-01-10,1103.84,123.53,25.12,1252.49
2021-01-11,1219.49,185.37,54.08,1458.94
2021-01-12,1241.9,316.5,56.11,1614.51
2021-01-13,1213.66,291.26,53.54,1558.46
2021-01-14,1198.95,228.19,58.51,1485.66
2021-01-15,1158.14,226.76,53.2,1438.1
2021-01-16,1035.42,188.48,30.04,1253.94
2021-01-17,1008.91,187.6,24.12,1220.63
2021-01-18,1099.87,338.61,57.12,1495.6
2021-01-19,1102.93,227.3,60.33,1390.56
2021-01-20,1075.52,102.12,55.32,1232.96
2021-01-21,1009.0,98.78,60.12,1167.9
2021-01-22,1009.52,94.24,50.93,1154.69
2021-01-23,902.45,83.32,25.22,1010.98
2021-01-24,860.93,95.22,19.21,975.36
2021-01-25,988.38,172.31,58.51,1219.2
2021-01-26,959.33,216.42,57.54,1233.29
2021-01-27,893.96,152.21,54.43,1100.61
2021-01-28,877.1,125.14,54.69,1056.93
2021-01-29,842.81,95.45,48.34,986.6
2021-01-30,756.46,77.19,20.86,854.51
2021-01-31,765.69,75.99,18.85,860.54
2021-02-01,842.1,84.78,55.39,982.27
2021-02-02,854.9,91.16,52.63,998.69
2021-02-03,871.1,115.18,54.01,1040.29
2021-02-04,887.72,204.87,51.99,1144.58
2021-02-05,874.77,129.36,44.02,1048.14
2021-02-06,805.93,92.27,19.67,917.87
2021-02-07,836.68,69.26,19.19,925.12
2021-02-08,940.7,78.07,57.78,1076.55
2021-02-09,955.58,71.03,53.76,1080.38
2021-02-10,936.87,123.51,55.43,1115.8
2021-02-11,914.18,172.04,54.23,1140.45
2021-02-12,885.35,92.27,48.78,1026.41
2021-02-13,781.17,112.78,19.99,913.94
2021-02-14,780.37,86.13,19.62,886.12
2021-02-15,887.05,86.13,49.79,1022.97
2021-02-16,898.6,129.7,52.83,1081.12
2021-02-17,876.35,119.97,50.79,1047.11
2021-02-18,875.9,110.79,51.9,1038.59
2021-02-19,827.69,91.94,45.5,965.12
2021-02-20,713.4,74.82,17.4,805.62
2021-02-21,764.17,104.8,16.73,885.69
2021-02-22,930.88,178.33,53.63,1162.84
2021-02-23,906.68,118.72,54.87,1080.27
2021-02-24,871.28,106.18,50.37,1027.84
2021-02-25,897.74,154.1,50.18,1102.01
2021-02-26,872.29,152.05,47.3,1071.64
